Transaction_ID,Employee_ID,Department,Region,Transaction_Timestamp,Amount_USD,Merchant_Name,MCC,Context_Fail_Reason,Action_Required
TXN_R5A_1681,EMP_280,Software Engineering,LATAM,2025-12-06 14:00:00,110.79,Hilton Hotels,7011,"No approved travel itinerary on 2025-12-06 — weekend hospitality spend of $110.79 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_003546,EMP_282,Software Engineering,EMEA,2025-03-01 09:14:00,31.69,Amazon Business,5999,Active travel itinerary found but MCC 5999 (Amazon Business) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010188,EMP_291,Software Engineering,EMEA,2025-10-05 12:48:00,132.46,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_000221,EMP_291,Software Engineering,EMEA,2025-10-11 09:00:00,102.07,Amazon Business,5999,Active travel itinerary found but MCC 5999 (Amazon Business) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_6413,EMP_291,Software Engineering,EMEA,2025-10-25 19:00:00,307.39,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_011208,EMP_314,Software Engineering,LATAM,2025-07-06 23:43:00,41.97,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_000740,EMP_314,Software Engineering,LATAM,2025-07-26 04:02:00,62.77,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010450,EMP_315,Software Engineering,EMEA,2025-10-25 17:17:00,397.63,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_003330,EMP_320,Software Engineering,APAC,2025-02-16 04:10:00,82.29,Tokyo Dining Corp,5812,"No approved travel itinerary on 2025-02-16 — weekend hospitality spend of $82.29 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_003482,EMP_320,Software Engineering,APAC,2025-04-13 20:32:00,237.59,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007239,EMP_320,Software Engineering,APAC,2025-06-22 21:08:00,102.67,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_2812,EMP_320,Software Engineering,APAC,2025-11-29 19:00:00,176.17,Hilton Hotels,7011,"No approved travel itinerary on 2025-11-29 — weekend hospitality spend of $176.17 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_003189,EMP_321,Software Engineering,,2025-08-10 23:58:00,126.0,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_8196,EMP_323,Software Engineering,LATAM,2025-01-11 22:00:00,293.42,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002262,EMP_332,Software Engineering,EMEA,2025-05-04 03:36:00,94.27,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_1163,EMP_337,Software Engineering,LATAM,2025-09-06 10:00:00,337.24,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_6248,EMP_338,Software Engineering,EMEA,2025-02-01 20:00:00,199.02,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_1666,EMP_338,Software Engineering,EMEA,2025-05-10 21:00:00,353.18,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005831,EMP_338,Software Engineering,EMEA,2025-05-11 20:13:00,149.47,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007891,EMP_343,Software Engineering,APAC,2025-01-19 19:26:00,77.19,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_011722,EMP_355,Software Engineering,APAC,2025-01-05 14:07:00,348.57,Slack Technologies,4816,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007642,EMP_355,Software Engineering,APAC,2025-02-22 05:26:00,146.42,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001760,EMP_355,Software Engineering,APAC,2025-10-11 08:40:00,61.61,Bistro Hub,5812,"No approved travel itinerary on 2025-10-11 — weekend hospitality spend of $61.61 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_002254,EMP_367,Software Engineering,APAC,2025-04-26 06:32:00,126.1,Amazon Business,5999,Active travel itinerary found but MCC 5999 (Amazon Business) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_006783,EMP_376,Software Engineering,LATAM,2025-05-17 23:12:00,211.19,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_8326,EMP_376,Software Engineering,LATAM,2025-12-13 11:00:00,134.58,Marriott International,7011,"No approved travel itinerary on 2025-12-13 — weekend hospitality spend of $134.58 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_007616,EMP_381,Software Engineering,APAC,2025-07-05 03:14:00,48.67,London Tavern,5812,"No approved travel itinerary on 2025-07-05 — weekend hospitality spend of $48.67 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_003431,EMP_381,Software Engineering,APAC,2025-10-04 02:48:00,240.76,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_5486,EMP_387,Software Engineering,EMEA,2025-06-28 18:00:00,104.49,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005616,EMP_387,Software Engineering,EMEA,2025-12-14 01:29:00,127.44,Amazon Business,5999,Active travel itinerary found but MCC 5999 (Amazon Business) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002414,EMP_388,Software Engineering,EMEA,2025-05-10 13:10:00,30.46,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_2160,EMP_388,Software Engineering,EMEA,2025-08-23 20:00:00,194.16,Slack Technologies,4816,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001605,EMP_395,Software Engineering,EMEA,2025-08-16 17:28:00,14.68,Local Steakhouse,5812,"No approved travel itinerary on 2025-08-16 — weekend hospitality spend of $14.68 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_R5B_2588,EMP_410,Software Engineering,,2025-05-10 16:00:00,76.36,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010086,EMP_419,Software Engineering,APAC,2025-06-21 05:30:00,95.72,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_003385,EMP_420,Software Engineering,APAC,2025-05-03 22:03:00,14.71,London Underground,4111,Active travel itinerary found but MCC 4111 (London Underground) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_5177,EMP_420,Software Engineering,APAC,2025-12-27 20:00:00,379.22,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001296,EMP_422,Software Engineering,APAC,2025-09-21 01:36:00,96.06,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002504,EMP_422,Software Engineering,APAC,2025-12-13 22:11:00,143.85,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_009269,EMP_425,Software Engineering,,2025-07-12 05:53:00,30.44,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_000047,EMP_428,Software Engineering,APAC,2025-04-19 21:02:00,53.64,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010019,EMP_436,Software Engineering,,2025-05-10 16:31:00,58.31,Slack Technologies,4816,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001562,EMP_436,Software Engineering,,2025-08-10 10:04:00,110.01,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002772,EMP_447,Software Engineering,APAC,2025-03-09 04:33:00,48.46,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005392,EMP_447,Software Engineering,APAC,2025-04-26 16:06:00,89.69,Office Depot,5999,Active travel itinerary found but MCC 5999 (Office Depot) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001301,EMP_447,Software Engineering,APAC,2025-07-12 00:22:00,14.42,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002590,EMP_447,Software Engineering,APAC,2025-08-16 13:58:00,291.3,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007614,EMP_029,Supply Chain,APAC,2025-05-10 09:31:00,65.61,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_5465,EMP_039,Supply Chain,,2025-02-08 10:00:00,302.67,London Underground,4111,Active travel itinerary found but MCC 4111 (London Underground) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_004662,EMP_077,Supply Chain,,2025-08-10 16:17:00,94.6,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005983,EMP_080,Supply Chain,EMEA,2025-10-18 11:01:00,144.45,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_006405,EMP_081,Supply Chain,APAC,2025-02-15 19:21:00,18.37,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_2314,EMP_081,Supply Chain,APAC,2025-03-08 14:00:00,141.37,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002071,EMP_081,Supply Chain,APAC,2025-07-26 03:21:00,115.95,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R2_20735,EMP_083,Supply Chain,LATAM,2025-06-29 01:42:00,1437.52,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R2_52972,EMP_083,Supply Chain,LATAM,2025-06-29 01:54:00,1363.62,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_009326,EMP_123,Supply Chain,EMEA,2025-02-16 15:46:00,141.92,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_4861,EMP_123,Supply Chain,EMEA,2025-04-19 20:00:00,92.61,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_2053,EMP_208,Supply Chain,LATAM,2025-08-02 12:00:00,125.37,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007350,EMP_218,Supply Chain,LATAM,2025-01-11 23:30:00,141.69,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_006152,EMP_218,Supply Chain,LATAM,2025-10-18 11:56:00,225.28,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_006629,EMP_269,Supply Chain,EMEA,2025-09-13 01:14:00,62.76,Local Steakhouse,5812,"No approved travel itinerary on 2025-09-13 — weekend hospitality spend of $62.76 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_011583,EMP_276,Supply Chain,,2025-03-01 05:10:00,359.92,Slack Technologies,4816,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_011190,EMP_294,Supply Chain,EMEA,2025-11-29 13:42:00,99.61,London Underground,4111,Active travel itinerary found but MCC 4111 (London Underground) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005109,EMP_303,Supply Chain,EMEA,2025-01-18 16:22:00,117.32,London Underground,4111,Active travel itinerary found but MCC 4111 (London Underground) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_004735,EMP_303,Supply Chain,EMEA,2025-06-22 02:45:00,70.28,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_9456,EMP_318,Supply Chain,,2025-01-11 14:00:00,361.65,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_000282,EMP_318,Supply Chain,,2025-02-09 00:55:00,57.32,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_8086,EMP_318,Supply Chain,,2025-10-25 15:00:00,223.97,Bistro Hub,5812,"No approved travel itinerary on 2025-10-25 — weekend hospitality spend of $223.97 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_R5B_7167,EMP_326,Supply Chain,,2025-08-02 14:00:00,85.38,Lyft Ride,4111,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001531,EMP_339,Supply Chain,APAC,2025-05-17 20:24:00,34.239999999999995,Tokyo Dining Corp,5812,"No approved travel itinerary on 2025-05-17 — weekend hospitality spend of $34.24 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_008299,EMP_339,Supply Chain,APAC,2025-08-09 15:30:00,13.97,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010082,EMP_350,Supply Chain,,2025-05-11 12:11:00,231.64,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_006201,EMP_350,Supply Chain,,2025-09-20 15:53:00,88.97,Local Steakhouse,5812,"No approved travel itinerary on 2025-09-20 — weekend hospitality spend of $88.97 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_R5A_5298,EMP_350,Supply Chain,,2025-10-25 18:00:00,172.42,Hilton Hotels,7011,"No approved travel itinerary on 2025-10-25 — weekend hospitality spend of $172.42 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_008456,EMP_356,Supply Chain,EMEA,2025-04-12 23:17:00,29.83,Amazon Business,5999,Active travel itinerary found but MCC 5999 (Amazon Business) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_8745,EMP_356,Supply Chain,EMEA,2025-10-18 22:00:00,60.1,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_7586,EMP_372,Supply Chain,APAC,2025-11-01 20:00:00,333.73,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001726,EMP_380,Supply Chain,APAC,2025-03-15 13:09:00,18.72,Office Depot,5999,Active travel itinerary found but MCC 5999 (Office Depot) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_002706,EMP_383,Supply Chain,LATAM,2025-10-12 12:08:00,116.98,Tokyo Dining Corp,5812,"No approved travel itinerary on 2025-10-12 — weekend hospitality spend of $116.98 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_003440,EMP_402,Supply Chain,APAC,2025-01-12 05:35:00,140.08,Office Depot,5999,Active travel itinerary found but MCC 5999 (Office Depot) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_9842,EMP_402,Supply Chain,APAC,2025-08-30 21:00:00,221.54,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_003699,EMP_403,Supply Chain,,2025-02-23 03:39:00,140.65,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005183,EMP_427,Supply Chain,,2025-12-14 09:18:00,28.72,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_009871,EMP_430,Supply Chain,APAC,2025-03-16 20:40:00,128.7,AWS Cloud Services,4816,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_001452,EMP_014,Travel & Executive Admin,LATAM,2025-02-23 07:11:00,254.78,Slack Technologies,4816,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_7918,EMP_014,Travel & Executive Admin,LATAM,2025-06-28 21:00:00,84.87,Bistro Hub,5812,"No approved travel itinerary on 2025-06-28 — weekend hospitality spend of $84.87 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_R5B_3827,EMP_047,Travel & Executive Admin,,2025-01-04 22:00:00,381.77,Global Logistics Tech,5999,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_011065,EMP_115,Travel & Executive Admin,APAC,2025-04-06 14:41:00,32.69,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010042,EMP_115,Travel & Executive Admin,APAC,2025-06-29 01:55:00,29.71,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010707,EMP_169,Travel & Executive Admin,EMEA,2025-03-02 18:44:00,97.7,London Underground,4111,Active travel itinerary found but MCC 4111 (London Underground) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_010005,EMP_172,Travel & Executive Admin,EMEA,2025-03-29 23:05:00,76.73,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_2932,EMP_172,Travel & Executive Admin,EMEA,2025-05-17 17:00:00,30.26,Local Steakhouse,5812,"No approved travel itinerary on 2025-05-17 — weekend hospitality spend of $30.26 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_000333,EMP_172,Travel & Executive Admin,EMEA,2025-11-09 14:59:00,12.02,Uber Inc,4111,Active travel itinerary found but MCC 4111 (Uber Inc) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_8022,EMP_190,Travel & Executive Admin,LATAM,2025-04-19 13:00:00,130.64,Tokyo Dining Corp,5812,"No approved travel itinerary on 2025-04-19 — weekend hospitality spend of $130.64 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_R5B_6373,EMP_190,Travel & Executive Admin,LATAM,2025-08-30 21:00:00,277.23,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_004718,EMP_190,Travel & Executive Admin,LATAM,2025-08-31 03:07:00,149.4,Staples Corp,5999,Active travel itinerary found but MCC 5999 (Staples Corp) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_007210,EMP_243,Travel & Executive Admin,APAC,2025-02-09 22:36:00,121.25,NYC Transit,4111,Active travel itinerary found but MCC 4111 (NYC Transit) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5A_3553,EMP_398,Travel & Executive Admin,,2025-06-07 12:00:00,42.8,London Tavern,5812,"No approved travel itinerary on 2025-06-07 — weekend hospitality spend of $42.80 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_011607,EMP_433,Travel & Executive Admin,LATAM,2025-03-02 00:28:00,38.15,Local Steakhouse,5812,"No approved travel itinerary on 2025-03-02 — weekend hospitality spend of $38.15 under $250 limit, manual review required",MANUAL REVIEW REQUIRED
TXN_000461,EMP_433,Travel & Executive Admin,LATAM,2025-05-04 18:43:00,26.45,Office Depot,5999,Active travel itinerary found but MCC 5999 (Office Depot) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_005001,EMP_433,Travel & Executive Admin,LATAM,2025-06-08 01:34:00,169.58,GitHub Enterprise,4816,Active travel itinerary found but MCC 4816 (GitHub Enterprise) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
TXN_R5B_6749,EMP_443,Travel & Executive Admin,APAC,2025-05-10 16:00:00,62.24,Figma Design,4816,Active travel itinerary found but MCC 4816 (Figma Design) is not a hospitality category — manual review required,MANUAL REVIEW REQUIRED
